n,cvar,qcvar,var,qvar,tvar,qtvar
19,0.5142789999999999,0.416772,0.257274,0.222488,0.47856099999999996,0.65528
19,0.39927799999999997,0.43168,0.25585199999999997,0.223329,0.489181,0.680649
19,0.38178399999999996,0.427081,0.256252,0.231976,0.448432,0.625873
19,0.394989,0.41028899999999996,0.267845,0.22369,0.5138579999999999,1.8003609999999999
19,0.388287,0.414317,0.25519,0.222929,0.47586399999999995,0.684356
19,0.44634799999999997,0.469713,0.264739,0.22907999999999998,0.48180599999999996,0.6761699999999999
19,0.404528,0.41356499999999996,0.31617799999999996,0.22371,1.6573259999999999,0.6735949999999999
19,0.35895,0.41984699999999997,0.25959899999999997,0.22308899999999998,0.472137,0.6600389999999999
19,1.595438,0.40585,0.257195,0.222377,0.490934,0.6968599999999999
19,0.392434,0.427322,1.404901,0.22372,0.431239,0.6605099999999999
20,0.38016099999999997,0.405559,0.25477,0.233279,0.506253,0.666311
20,0.510191,0.422913,0.257505,0.22338999999999998,0.453822,0.6538069999999999
20,0.392464,0.41595899999999997,0.25465,0.223079,0.45414299999999996,0.663967
20,0.428905,0.400009,0.31160899999999997,0.232617,0.50957,0.703132
20,1.604125,0.466427,0.253707,0.22372,0.46309999999999996,0.6490079999999999
20,0.448302,0.47543399999999997,0.25978999999999997,0.22333899999999998,0.466036,0.606777
20,0.38267599999999996,0.417072,0.256995,0.23934,0.46468299999999996,0.7041229999999999
20,1.556342,0.46540499999999996,0.254229,0.22459199999999999,0.49640399999999996,0.70704
20,0.390772,0.42816299999999996,0.309395,0.222909,0.443192,0.702531
20,0.36520199999999997,0.419466,0.25484999999999997,0.232818,0.513207,0.705827
21,0.44892299999999996,0.466578,0.257986,0.224762,0.467528,0.6715209999999999
21,0.386984,0.423454,0.26640199999999997,0.234872,0.5780919999999999,0.703502
21,0.5082369999999999,1.623111,0.257165,0.222798,0.468671,0.6537769999999999
21,0.398717,0.42447599999999996,0.26073199999999996,0.22319899999999998,0.510702,1.833365
21,0.449144,0.41173099999999996,0.262164,0.22286899999999998,0.522435,0.6954469999999999
21,0.458752,0.41106,0.257625,0.22363999999999998,0.469122,0.638517
21,0.39644199999999996,0.42640999999999996,0.26522999999999997,0.224682,0.515802,0.714403
21,0.424807,0.417122,0.264379,0.228339,0.5074449999999999,0.642035
21,0.438814,0.41187199999999996,0.257084,0.22286899999999998,0.47512299999999996,0.671321
21,0.4008,0.42002799999999996,0.257104,0.23472099999999999,0.458632,0.7565339999999999
22,0.401352,0.417633,0.31037699999999996,0.22355,0.520822,1.8620999999999999
22,0.392895,0.41580999999999996,0.31238099999999996,0.237587,0.511543,0.7079409999999999
22,0.39772399999999997,0.41595,0.26525,0.223329,0.46172799999999997,0.710406
22,0.37745599999999996,0.41265399999999997,0.253467,0.22308899999999998,0.453692,0.645832
22,0.398887,0.427191,0.263246,0.24129399999999998,0.476066,0.662674
22,0.39560999999999996,0.412803,0.257925,0.22363,0.53064,0.663656
22,0.38643299999999997,0.41339499999999996,0.311309,0.223129,0.46014499999999997,0.7033619999999999
22,0.394348,0.416861,0.5085069999999999,0.225854,0.431058,0.694415
22,0.430467,0.420068,0.262534,0.22219699999999998,0.500562,0.6560309999999999
22,0.399277,0.41188199999999997,0.24159499999999998,0.222969,0.513938,0.652253
23,0.444494,0.40043,0.24342799999999998,0.231936,0.506764,0.6557109999999999
23,0.403005,0.724202,0.54611,0.224371,0.509269,0.65488
23,0.385992,0.47351,0.308664,0.233058,0.45871199999999995,0.6758489999999999
23,0.39901699999999996,0.479282,0.314845,0.23687599999999998,0.45752,0.697441
23,0.39943799999999996,0.412473,0.256784,0.22286899999999998,0.514178,0.691881
23,0.382005,0.40935699999999997,0.251994,0.24762599999999999,0.501765,0.716378
23,0.402684,0.41177199999999997,0.266191,0.22547299999999998,0.52039,0.6464019999999999
23,0.376724,0.412904,0.33094599999999996,0.22456199999999998,0.471086,0.7112879999999999
23,0.45511599999999997,0.43665899999999996,0.311288,0.223721,0.445426,0.685157
23,0.44815099999999997,0.413464,0.265681,0.222297,0.45859099999999997,2.0702599999999998
24,0.40429699999999996,0.7142529999999999,0.533455,0.23205599999999998,0.43959499999999996,0.625282
24,0.391573,0.46634699999999996,0.311059,0.22286799999999998,0.460735,0.711167
24,0.39811599999999997,1.833686,0.25418799999999997,0.234401,0.46324099999999996,0.696689
24,0.38506999999999997,0.411271,0.259249,0.223269,0.510832,0.892937
24,0.398426,0.391092,0.31460499999999997,0.231705,0.513818,0.64523
24,0.45666799999999996,0.414126,0.26786499999999996,0.225273,0.476496,0.630984
24,0.39064099999999996,0.47406099999999995,0.25204499999999996,0.232867,0.44772999999999996,0.6600889999999999
24,0.39999999999999997,0.710607,0.27547,0.22396,0.46757899999999997,0.6638459999999999
24,0.388127,0.42135999999999996,0.259109,0.222939,0.462719,0.705025
24,2.03886,0.424025,0.256864,0.226635,0.510782,0.647134
25,0.44442499999999996,0.483209,0.311359,0.229061,0.510963,0.654328
25,0.9687319999999999,0.680659,1.733353,0.2238,0.560307,0.655961
25,0.391673,0.422713,0.256643,0.223039,0.5118739999999999,0.699826
25,0.445837,0.41973699999999997,0.255511,0.227287,0.444405,0.662354
25,0.392244,0.43161,0.25637299999999996,0.234371,1.007116,2.524173
25,0.39638199999999996,0.46657699999999996,0.308012,0.231596,0.450246,0.698122
25,0.456308,0.409858,0.269428,0.225183,0.527794,0.645791
25,0.401091,0.40371599999999996,0.260801,0.224131,0.48605499999999996,0.656542
25,0.391453,0.47680599999999995,0.261403,0.22330899999999998,0.47068499999999996,0.647184
25,0.44393299999999997,0.429365,0.255972,0.223039,0.521984,1.226438
26,0.398126,0.41096,0.267074,0.22250799999999998,0.417633,0.605634
26,0.391933,0.414186,0.253878,0.223329,0.488098,0.708753
26,0.74878,0.712971,0.271191,0.240473,0.47002299999999997,0.679036
26,0.38262599999999997,0.5054919999999999,0.255932,0.318442,0.472338,0.720957
26,0.450847,0.417192,0.256883,0.22434099999999998,0.5255099999999999,0.689997
26,0.44360299999999997,0.414167,0.256594,0.22481299999999999,0.527164,17.991391
26,0.407564,0.41584,0.26483,0.224301,0.478941,0.649127
26,0.388727,0.421801,0.254349,0.232427,0.503127,0.708712
26,0.424726,0.413114,0.25437899999999997,0.222769,0.55626,0.735204
26,0.44443499999999997,0.684927,0.5381739999999999,0.22398099999999999,1.062663,1.372639
27,0.9136259999999999,0.418805,0.266372,0.222488,0.518467,0.702761
27,0.39252499999999996,0.42161,0.258266,0.22368,0.529909,0.71724
27,0.392184,0.422682,0.311037,0.23373999999999998,0.5298189999999999,0.701199
27,0.398997,0.411912,0.26640199999999997,0.223099,0.54593,0.7439
27,0.394057,0.42705099999999996,0.256223,0.22361,0.564225,0.725885
27,0.45768,0.41339499999999996,0.258467,0.22347999999999998,1.143619,2.229066
27,0.40271399999999996,0.403375,0.309034,0.222929,0.5857169999999999,0.711078
27,0.394679,0.41873499999999997,0.256613,0.22365,0.5976389999999999,0.764219
27,0.391042,0.412433,0.253828,0.23937,0.599994,0.754381
27,0.394788,0.41601899999999997,0.263657,0.22428199999999998,0.5328149999999999,0.7685379999999999
28,0.38966999999999996,0.420158,0.253017,0.230874,0.476526,0.696118
28,0.456358,0.414437,0.26515,0.222527,0.5093489999999999,0.6999759999999999
28,0.40043,0.441189,0.256774,0.22402999999999998,0.579384,0.750753
28,0.45882199999999995,0.41612,0.25626299999999996,0.22409099999999998,0.474082,0.714363
28,0.413054,0.41282399999999997,0.262355,0.22369999999999998,0.481546,0.61334
28,0.377335,0.505231,0.246273,0.22385,0.46746899999999997,0.680688
28,0.45763,0.469593,0.332148,0.224331,0.485122,0.676952
28,0.40087999999999996,0.477819,0.30050699999999997,0.23549299999999998,0.48717699999999997,0.6618229999999999
28,0.393326,0.49388899999999997,0.254339,0.232597,0.48363999999999996,0.653897
28,0.37024199999999996,0.474282,0.25484999999999997,0.223539,0.482828,0.6597489999999999
29,0.392414,0.424056,0.256162,0.229952,0.5089279999999999,0.684466
29,0.408205,0.41837399999999997,0.261773,0.223189,0.492907,0.650841
29,0.389799,0.417402,0.258387,0.232877,0.5349389999999999,0.6710999999999999
29,0.42566899999999996,0.470254,0.304315,0.222749,0.48740799999999995,0.658296
29,0.392604,0.422863,0.310978,0.22374,1.653869,0.651543
29,0.359521,0.47443199999999996,0.25448899999999997,0.23368899999999998,0.469282,0.6888139999999999
29,0.402484,0.414537,0.336076,0.222989,0.43333299999999997,0.670519
29,0.399047,0.421571,0.258237,0.222488,0.477709,0.6871809999999999
29,0.417763,0.414157,0.300828,0.22308899999999998,0.49706599999999995,0.658206
29,0.39822599999999997,0.414898,0.263768,0.222879,1.642949,0.6370439999999999
30,0.392665,1.5790849999999998,0.256192,0.229341,0.46130699999999997,0.695437
30,0.455626,0.46815999999999997,0.268577,0.22439099999999998,0.485794,0.721197
30,0.39915799999999996,0.420458,0.256554,0.237387,0.446177,0.706197
30,0.38983,0.4159,0.257755,0.22341899999999998,0.501143,0.6882229999999999
30,0.448272,0.40553,0.25759499999999996,0.225513,0.500883,0.7634679999999999
30,0.39738399999999996,0.426399,0.25779599999999997,0.23340799999999998,0.536211,0.6483669999999999
30,0.510161,0.41997799999999996,0.25718399999999997,0.226064,0.5230549999999999,0.6544179999999999
30,0.39054099999999997,0.413275,0.315857,0.229381,0.500162,0.773677
30,0.44187,0.47325,0.256754,0.22344,0.483029,0.690778
30,0.430587,0.48385,0.255772,0.22230699999999998,0.480934,0.726918
31,0.39352699999999996,0.46868099999999996,0.32098699999999997,0.225433,0.47992199999999996,0.7068989999999999
31,0.38986,0.41855499999999995,0.280429,0.232768,0.47705699999999995,0.684125
31,0.391523,0.419076,0.257905,0.22486299999999998,0.529197,0.697411
31,1.598403,0.41491799999999995,0.259239,0.22400099999999998,0.528907,0.7234809999999999
31,0.44417399999999996,0.42150099999999996,0.257675,0.22916099999999998,0.536902,0.692792
31,0.370422,0.417272,0.323442,0.22816899999999998,0.503267,0.703322
31,0.393457,0.477467,0.256564,0.222598,0.550809,0.628809
31,0.384469,0.471016,0.25660299999999997,0.238729,0.47209799999999996,0.704885
31,0.398547,1.5617029999999998,0.258648,0.22862,0.49091399999999996,0.670729
31,0.38466,0.41568,0.267003,0.22506199999999998,0.47396099999999997,0.682292
32,0.39464899999999997,0.414497,0.258266,0.229231,0.453922,0.648196
32,0.397464,0.42036799999999996,0.31234,0.224651,0.48318999999999995,0.699234
32,0.389218,0.414547,0.26517999999999997,0.22874999999999998,0.500342,0.67072
32,0.37607199999999996,0.412663,0.256353,0.223931,0.49742699999999995,0.705857
32,1.567494,0.42110899999999996,0.310648,0.23693599999999998,0.5371429999999999,0.640552
32,0.400891,0.420008,0.32150799999999996,0.22436099999999998,0.52027,0.597449
32,0.367807,0.416741,0.24487099999999998,0.232657,0.5408499999999999,0.68675
32,0.451418,0.42270199999999997,0.259789,0.225684,0.48466099999999995,0.698603
32,0.365973,0.474242,0.261352,0.22456199999999998,0.556159,0.725324
32,0.445216,1.558988,0.31196999999999997,0.232958,0.454704,0.651262
33,0.40001899999999996,0.42514799999999997,0.25931899999999997,0.23326899999999998,0.503829,0.6557999999999999
33,0.390962,0.412583,0.264038,0.23438099999999998,1.64368,0.6684049999999999
33,0.40058,0.41462699999999997,0.26651199999999997,0.224462,0.537914,0.656362
33,0.391433,0.421801,0.256322,0.234391,0.49060299999999996,0.657253
33,0.438743,0.41156099999999995,0.255451,0.22327,0.526261,0.678113
33,0.401311,1.586871,0.25495999999999996,0.232848,0.482678,0.674437
33,0.39553099999999997,0.423564,0.258056,0.22319899999999998,0.512846,0.673565
33,0.42499699999999996,0.481255,0.324584,0.22408,0.47125599999999995,0.663065
33,0.40293399999999996,0.47395099999999996,0.310888,0.228379,1.7498239999999998,0.698182
33,0.391633,0.408595,0.262895,0.23407999999999998,0.45216,0.703342
34,0.391943,0.42467699999999997,0.252165,0.226095,0.47813999999999995,0.667454
34,0.39519899999999997,1.624874,0.311378,0.22324,0.457901,0.689395
34,0.401232,0.42191199999999995,0.255351,0.22950099999999998,0.460124,0.6637259999999999
34,0.41171199999999997,0.425909,0.257565,0.229231,0.461157,0.645702
34,0.450827,0.411722,0.25516099999999997,0.22352999999999998,1.632719,0.650801
34,0.403055,0.414547,0.31178,0.22594399999999998,0.463221,0.6552
34,0.398817,0.42195099999999996,0.258968,0.232087,0.569024,0.652785
34,0.409898,0.410269,0.256112,0.224191,0.522003,0.652144
34,0.39949799999999996,0.417122,0.27519,0.22669599999999998,0.466887,0.658476
34,0.38301599999999997,0.42147999999999997,0.254609,0.222547,0.506193,0.70211
35,0.44170899999999996,0.428564,0.25566099999999997,0.226135,0.462449,1.819648
35,0.409367,0.4108,0.257364,0.223209,0.5239469999999999,0.6553899999999999
35,0.45628799999999997,0.47042399999999995,0.265731,0.22456199999999998,1.710248,0.637676
35,0.386914,0.47806899999999997,0.310307,0.232727,0.52055,0.711588
35,0.393416,0.467338,0.259299,0.225684,0.453321,0.642555
35,0.400771,0.412694,0.263627,0.22431099999999998,0.487738,0.660289
35,0.502547,1.5816599999999998,0.254339,0.227958,0.470224,0.670078
35,0.405058,0.414116,0.320145,0.22266799999999998,0.534087,0.713051
35,0.412163,0.434305,0.256884,0.22972199999999998,0.430467,0.666191
35,0.441629,0.414427,0.260992,0.237807,0.522374,0.6507919999999999
36,0.389208,0.48123499999999997,0.25604299999999997,0.231816,1.6147939999999998,0.632867
36,0.395961,0.410439,0.25964,0.224551,0.465815,0.7022309999999999
36,0.401462,0.412904,0.265691,0.22280799999999998,0.42205099999999995,0.659779
36,0.39164299999999996,0.42739099999999997,0.25426899999999997,0.222939,0.48882,0.66554
36,0.4476,0.41619999999999996,0.251243,0.22325899999999999,0.572691,0.6511819999999999
36,0.513226,0.47314999999999996,0.259058,0.22366999999999998,0.47242799999999996,0.71241
36,0.450246,0.420979,0.297091,0.229271,0.504841,0.640451
36,0.45514499999999997,0.465736,0.260872,0.222748,0.464533,1.8274929999999998
36,0.395611,0.415178,0.255972,0.22258799999999998,0.5208309999999999,0.663847
36,0.39775499999999997,0.423715,0.2603,0.224482,0.508257,0.659799
37,0.397905,0.47727699999999995,0.32079599999999997,0.22780799999999998,0.487307,0.655921
37,0.40924699999999997,0.40870599999999996,0.262865,0.224692,0.5688639999999999,0.6968099999999999
37,0.40021999999999996,0.41605,0.25969,0.22341999999999998,0.46329099999999995,0.666221
37,0.450827,0.48355899999999996,0.259438,0.237336,0.5730609999999999,0.662153
37,0.401993,0.42411499999999996,0.267183,0.2234,0.465325,0.652895
37,0.39123199999999997,0.477769,0.258136,0.224191,0.513938,0.664578
37,0.430037,0.414286,0.271883,0.222858,0.567821,0.643137
37,0.39435899999999996,0.416821,0.260832,0.222297,0.46590499999999996,0.67611
37,0.39027999999999996,0.428954,0.253137,0.225132,0.46159799999999995,0.704935
37,0.400731,0.46704799999999996,0.258818,0.22344899999999998,0.602208,0.649349
38,0.391833,0.42309399999999997,0.278646,0.23771699999999998,0.458151,0.739972
38,0.398045,0.412944,0.26005,0.223159,0.46342099999999997,0.701239
38,0.456207,0.436328,0.257775,0.225483,0.473249,0.67635
38,0.44218999999999997,0.481967,0.257385,0.237125,0.5222939999999999,0.657454
38,0.43437499999999996,0.430558,0.253668,0.2234,0.544697,0.725896
38,0.396252,0.416881,0.306168,0.22439199999999998,0.48371,0.688464
38,0.405389,0.41439699999999996,0.284968,0.222578,0.491484,0.656833
38,0.421851,0.413645,0.261082,0.222568,0.521412,0.715105
38,0.415078,0.42294299999999996,0.25596199999999997,0.22300799999999998,0.579604,0.791993
38,0.413495,0.41784299999999996,0.262635,0.233379,0.5565,1.212331
39,2.1568769999999997,0.425598,0.313723,0.23414,0.526172,0.719293
39,0.399899,0.41520799999999997,0.267264,0.22519299999999998,0.607247,0.7086629999999999
39,0.397154,0.422994,0.257165,0.22344,0.5253599999999999,0.7592089999999999
39,0.394238,0.41081999999999996,0.260912,0.22846899999999998,0.531843,0.7415149999999999
39,0.40529899999999996,0.412263,0.256283,0.22363999999999998,0.659478,0.738259
39,0.390812,0.41720199999999996,0.259038,0.22763799999999998,1.0906069999999999,0.7849189999999999
39,0.38503099999999996,0.411191,0.305538,0.22802799999999998,0.584093,0.789728
39,0.39393799999999995,0.499521,0.25638299999999997,0.22300899999999999,0.54602,0.7956099999999999
39,0.458852,0.416271,0.26728399999999997,0.22691699999999998,0.517394,0.7500519999999999
39,0.450306,0.472288,0.255972,0.22236799999999998,0.549867,0.748058
40,0.460526,0.48233699999999996,0.313032,0.22294899999999998,0.48227699999999996,0.695928
40,0.44692,0.49017299999999997,0.314625,0.23574299999999998,0.464754,0.697581
40,0.402254,0.427212,0.272855,0.22500199999999998,0.500933,0.722119
40,0.50979,0.42986599999999997,0.259729,0.233379,0.591557,0.666041
40,0.46064499999999997,0.411862,0.26769499999999996,0.22876,0.501875,0.7156659999999999
40,0.38590199999999997,0.412443,0.257084,0.224461,0.491656,0.725806
40,0.396983,0.41761299999999996,0.257305,0.234972,0.472398,0.67619
40,1.639171,0.41239299999999995,0.268156,0.222568,0.591727,0.662414
40,0.397835,0.43143,0.260641,0.22396,0.520911,0.661662
40,0.425799,0.423143,0.265922,0.22924999999999998,0.528315,0.699765
41,0.399769,0.40553,0.25499,0.22283799999999998,0.537964,0.7513949999999999
41,0.40312499999999996,0.41585,0.264168,0.227618,0.511263,0.6394599999999999
41,0.454634,0.41848399999999997,0.308122,0.231725,0.492647,0.732699
41,0.408786,1.599735,0.27186299999999997,0.223269,0.443583,0.6336189999999999
41,0.452059,0.424666,0.312501,0.223519,0.458451,0.656381
41,0.415639,0.47601499999999997,0.312371,0.224261,0.495853,0.698503
41,0.404788,0.414958,0.258026,0.22467199999999998,0.495533,0.636203
41,0.36536199999999996,0.422222,0.267044,0.225203,0.531492,0.662544
41,0.391683,0.412863,0.284147,0.22395099999999998,0.506794,0.6840149999999999
41,0.456738,0.46980299999999997,0.257936,0.22414099999999998,0.470564,0.649439
42,0.397464,0.420348,0.26549,0.224462,1.6595609999999998,0.687893
42,0.399748,0.41656099999999996,0.247105,0.230573,0.5121749999999999,0.720205
42,0.397424,0.417132,0.266933,0.22327999999999998,0.47778899999999996,0.6587759999999999
42,0.396181,0.420589,0.257355,0.22341999999999998,0.5173949999999999,0.7494409999999999
42,0.510522,0.429085,0.31753,0.22497299999999998,0.46418299999999996,0.662584
42,0.453812,0.46692799999999995,0.312722,0.2239,0.47334,1.870687
42,0.389298,0.428143,0.311359,0.229271,0.476305,0.667052
42,0.454043,0.470254,0.26703299999999996,0.22578399999999998,1.6569159999999998,0.647575
42,0.37987099999999996,0.42634,0.31215,0.224081,0.472649,0.704665
42,0.514129,0.423985,1.442974,0.225374,0.462329,0.698002
43,0.48169599999999996,0.41634,0.254179,0.22283799999999998,0.524829,0.706498
43,0.392604,0.41597,0.255121,0.229822,0.475655,0.649118
43,0.399879,0.422091,0.252916,0.223359,0.5465409999999999,0.710326
43,0.392405,0.41908599999999996,0.313392,0.22361999999999999,0.525531,0.643618
43,0.388036,0.46715799999999996,0.256623,0.22375099999999998,0.501655,0.729302
43,0.44548699999999997,0.476116,0.264138,0.222748,0.45650799999999997,0.760833
43,0.401362,0.411281,0.265,0.224822,0.5173449999999999,0.6694869999999999
43,1.60175,0.42107999999999995,0.25977,0.23412999999999998,0.46468299999999996,0.718853
43,0.458561,0.42242199999999996,0.263908,0.22478199999999998,0.474823,0.631834
43,0.396532,0.413354,0.256102,0.22777799999999998,0.464924,0.680659
44,0.404177,0.474332,0.32267,0.223349,0.461647,0.652976
44,0.452019,1.70062,0.312892,0.232156,0.456858,0.653466
44,0.51499,0.42124999999999996,0.268456,0.22406099999999998,0.5148199999999999,0.654558
44,0.397754,1.593904,0.256393,0.22286799999999998,0.511564,0.697942
44,0.396692,0.41562899999999997,0.261993,0.234541,0.471657,0.709855
44,1.588824,0.415649,0.267935,0.228429,0.518227,0.700506
44,0.389469,0.470776,0.254569,0.22376,0.473209,0.6773819999999999
44,0.44796199999999997,0.413495,0.25812599999999997,0.233118,0.510251,0.653847
44,0.45930299999999996,0.466507,0.315286,0.224712,0.600375,0.667774
44,0.389269,0.47173699999999996,0.316889,0.23368899999999998,0.46511399999999997,0.6537769999999999
45,0.40743399999999996,0.42724199999999996,0.261573,0.23604399999999998,0.49007199999999995,0.7010679999999999
45,1.626868,0.415639,0.26106199999999996,0.22916099999999998,0.49450099999999997,0.683333
45,0.45122799999999996,0.43038699999999996,0.262074,0.233239,0.486125,0.690458
45,0.408375,0.41765399999999997,0.314575,0.22313899999999998,0.536972,0.703973
45,0.45258,0.42753199999999997,0.260551,0.22880999999999999,0.593761,0.663055
45,0.41328499999999996,0.420658,0.271412,0.22436099999999998,0.47308999999999996,0.7233809999999999
45,0.455746,0.430969,0.28315399999999996,0.231726,0.51484,0.698453
45,0.41015799999999997,0.417082,0.259699,0.22338999999999998,0.47237799999999996,0.666141
45,1.603834,0.43166,0.259359,0.22854,0.480954,0.667123
45,0.450596,0.424587,0.321158,0.233489,0.471947,1.859905
46,0.400069,0.42593899999999996,0.26110099999999997,0.23376,0.453001,0.6615209999999999
46,0.398756,0.42089899999999997,0.27036,0.22336999999999999,0.47328,0.708162
46,0.45408299999999996,0.480734,0.284277,0.22857999999999998,0.504861,0.6652089999999999
46,0.404948,0.41792399999999996,0.270901,0.22519299999999998,0.47811899999999996,0.70243
46,0.453793,0.8207479999999999,0.24717499999999998,0.222999,0.47225799999999996,0.664087
46,0.416531,0.41631999999999997,0.262515,0.22347999999999998,0.480634,1.9002029999999999
46,0.40596099999999996,0.476827,0.266252,0.224432,0.481075,0.652525
46,0.41381599999999996,0.423875,0.278636,0.225343,0.486786,0.651052
46,0.40554999999999997,0.426199,0.31192,0.229822,0.51534,0.664468
46,0.409748,0.415919,0.271983,0.223209,0.5458689999999999,0.6365529999999999
47,0.41750299999999996,0.427261,0.25715499999999997,0.22330999999999998,0.48969199999999996,0.673094
47,0.402504,0.424737,0.316028,0.232537,0.5250699999999999,0.7135009999999999
47,1.627589,0.416521,0.258677,0.225022,0.531983,0.717259
47,0.404729,0.423714,0.26005,0.23724599999999998,0.517635,1.911575
47,0.408776,0.473991,0.25516099999999997,0.223269,0.5317729999999999,0.664708
