n,cvar,qcvar,var,qvar,tvar,qtvar
381,57481.0,2144.0,56589.0,1133.0,2254.0,3086.0
381,58232.0,3287.0,56839.0,1132.0,2465.0,3307.0
381,58693.0,2324.0,56548.0,1152.0,2304.0,3186.0
381,58092.0,2225.0,57110.0,1142.0,2865.0,4098.0
381,57410.0,2324.0,57060.0,1132.0,2605.0,3006.0
381,57550.0,2705.0,56609.0,1153.0,2384.0,3106.0
381,75556.0,2906.0,56840.0,1142.0,2515.0,3186.0
381,58833.0,2304.0,56659.0,1142.0,2956.0,3146.0
381,58422.0,2495.0,56759.0,1142.0,2405.0,3447.0
382,64875.0,2475.0,64394.0,1263.0,2515.0,3076.0
382,64785.0,2395.0,64183.0,1303.0,1.74303e6,4128.0
382,66347.0,2685.0,63282.0,1653.0,2696.0,3747.0
382,64464.0,2424.0,63802.0,1282.0,2514.0,3346.0
382,64354.0,2334.0,80144.0,1272.0,2725.0,3297.0
382,64153.0,2345.0,63241.0,1272.0,2534.0,3316.0
382,64594.0,2365.0,63462.0,1272.0,2856.0,3366.0
382,64063.0,2444.0,63221.0,1282.0,2625.0,3216.0
382,64263.0,2384.0,63292.0,1283.0,2635.0,3457.0
382,64073.0,2435.0,63262.0,1273.0,2785.0,3326.0
383,56969.0,18486.0,54044.0,1132.0,2215.0,2976.0
383,54635.0,1984.0,53793.0,1122.0,2235.0,2795.0
383,55176.0,2165.0,53893.0,1112.0,2264.0,3166.0
383,54905.0,2214.0,53943.0,1112.0,2225.0,3116.0
383,53573.0,2144.0,54074.0,1132.0,2234.0,2935.0
383,54775.0,2054.0,54003.0,1122.0,2265.0,2875.0
383,54956.0,2124.0,54285.0,1132.0,2214.0,3075.0
383,54745.0,2174.0,57871.0,1412.0,2705.0,3066.0
383,74413.0,2094.0,54054.0,1123.0,2334.0,3307.0
383,54805.0,2134.0,53974.0,1122.0,2305.0,3026.0
384,55507.0,2144.0,55407.0,1132.0,2424.0,3256.0
384,55697.0,2224.0,54736.0,1142.0,2455.0,3436.0
384,55727.0,2114.0,55046.0,1132.0,2535.0,3106.0
384,55497.0,2194.0,54856.0,1143.0,2485.0,3326.0
384,60797.0,2264.0,74293.0,1142.0,2695.0,3136.0
384,55847.0,2184.0,55246.0,1143.0,2615.0,3327.0
384,56068.0,2234.0,55106.0,1143.0,2535.0,3507.0
384,56468.0,2144.0,55106.0,1143.0,2445.0,3106.0
384,56228.0,2124.0,55276.0,1142.0,2184.0,2895.0
384,55747.0,2114.0,54976.0,1132.0,2364.0,3356.0
385,60507.0,2475.0,59875.0,1202.0,2745.0,3507.0
385,60466.0,2404.0,58383.0,1203.0,2465.0,3246.0
385,60867.0,2344.0,59364.0,1192.0,2645.0,3376.0
385,60686.0,2254.0,59264.0,1242.0,2545.0,3316.0
385,61178.0,2245.0,58172.0,1202.0,2685.0,3718.0
385,61017.0,2285.0,58613.0,1202.0,2595.0,3367.0
385,60897.0,2244.0,59354.0,1212.0,2635.0,3347.0
385,60506.0,2275.0,59655.0,1213.0,2575.0,3447.0
385,78040.0,2825.0,60046.0,1353.0,2525.0,3336.0
385,60286.0,2305.0,59705.0,1212.0,2705.0,3497.0
386,62230.0,2214.0,61409.0,1232.0,2655.0,3426.0
386,62420.0,2194.0,61809.0,1223.0,2645.0,3477.0
386,63351.0,2295.0,61618.0,1223.0,2535.0,3317.0
386,62480.0,2375.0,81697.0,1243.0,2906.0,3346.0
386,62920.0,2284.0,61388.0,1213.0,2635.0,3287.0
386,62901.0,2254.0,61518.0,1222.0,2484.0,3227.0
386,62330.0,2365.0,62199.0,1233.0,2354.0,3387.0
386,62480.0,2385.0,61658.0,1213.0,2695.0,3477.0
386,62129.0,2265.0,62250.0,1232.0,2846.0,3487.0
386,62821.0,2595.0,61949.0,1222.0,2695.0,3417.0
387,57871.0,2155.0,56789.0,1172.0,2455.0,3457.0
387,57661.0,2134.0,56318.0,1152.0,2315.0,3507.0
387,57480.0,2144.0,56248.0,1143.0,2535.0,3026.0
387,57641.0,2145.0,57009.0,1162.0,2495.0,3096.0
387,57390.0,2064.0,56929.0,1162.0,2204.0,3197.0
387,57180.0,2074.0,56338.0,1162.0,2455.0,3196.0
387,57250.0,2234.0,56379.0,1153.0,20069.0,3036.0
387,58011.0,2175.0,56609.0,1142.0,2494.0,3356.0
387,57901.0,2144.0,56409.0,1142.0,2475.0,3196.0
387,57160.0,2054.0,55958.0,1152.0,2364.0,2915.0
388,77379.0,2696.0,75625.0,1493.0,2685.0,3928.0
388,77589.0,2866.0,75545.0,1473.0,3126.0,3927.0
388,94311.0,2705.0,73842.0,1463.0,2975.0,3908.0
388,76497.0,2676.0,75906.0,1473.0,3126.0,4118.0
388,76517.0,2685.0,75695.0,1463.0,2715.0,4268.0
388,76227.0,2715.0,75766.0,1473.0,3437.0,3757.0
388,77088.0,2635.0,75976.0,1463.0,3577.0,5621.0
388,77499.0,2635.0,95584.0,1483.0,3026.0,3837.0
388,76918.0,2675.0,75736.0,1473.0,3086.0,3967.0
388,76427.0,2665.0,75425.0,1452.0,2906.0,3797.0
389,78030.0,2855.0,77820.0,1523.0,2756.0,4048.0
389,77759.0,2706.0,77328.0,1523.0,3166.0,4038.0
389,95814.0,2726.0,77258.0,1523.0,2745.0,3917.0
389,78401.0,2815.0,77298.0,1513.0,3106.0,4148.0
389,78440.0,2736.0,77198.0,1513.0,2856.0,3918.0
389,79272.0,3036.0,76928.0,1502.0,2935.0,4428.0
389,78150.0,2815.0,76948.0,1513.0,2826.0,4208.0
389,78170.0,2675.0,99411.0,1533.0,3046.0,4289.0
389,80204.0,2655.0,78581.0,1513.0,2665.0,4118.0
389,80024.0,2755.0,79292.0,1513.0,2826.0,4178.0
390,84713.0,2966.0,86787.0,1904.0,3386.0,4258.0
390,88079.0,3076.0,104842.0,1663.0,3267.0,4459.0
390,87267.0,3076.0,86907.0,1653.0,3356.0,4508.0
390,87388.0,3116.0,86797.0,1673.0,3516.0,4919.0
390,88129.0,3056.0,88099.0,1663.0,3126.0,4549.0
390,88189.0,3116.0,86737.0,1663.0,3016.0,4348.0
390,87428.0,3016.0,105603.0,1684.0,3086.0,6292.0
390,87838.0,3056.0,86917.0,1643.0,3016.0,4238.0
390,87949.0,2956.0,86506.0,1674.0,3166.0,4318.0
390,90544.0,2955.0,87097.0,1663.0,2976.0,4258.0
391,88660.0,3056.0,108097.0,1693.0,3046.0,4679.0
391,86316.0,3196.0,87499.0,1683.0,3276.0,4338.0
391,88591.0,3036.0,87999.0,1683.0,3436.0,4539.0
391,88370.0,3116.0,87609.0,1673.0,3196.0,4309.0
391,88760.0,3196.0,87418.0,1684.0,3376.0,4299.0
391,88881.0,3156.0,104641.0,1673.0,3056.0,4329.0
391,89101.0,3086.0,87989.0,1673.0,3487.0,4289.0
391,88871.0,3046.0,87829.0,1673.0,3066.0,4369.0
391,88821.0,3036.0,87579.0,1663.0,3307.0,4268.0
391,89071.0,3156.0,87609.0,1683.0,3106.0,4429.0
392,83080.0,3236.0,82559.0,1563.0,3316.0,4739.0
392,82749.0,2985.0,82338.0,1553.0,2966.0,4018.0
392,83541.0,2885.0,81777.0,1553.0,3267.0,3938.0
392,83871.0,2946.0,82088.0,1543.0,3126.0,4198.0
392,83260.0,3247.0,100834.0,1553.0,2756.0,4208.0
392,82910.0,2885.0,82338.0,1553.0,3186.0,4028.0
392,83160.0,3237.0,84081.0,1563.0,3326.0,4679.0
392,83450.0,2846.0,81918.0,1553.0,3256.0,4178.0
392,83490.0,2845.0,84673.0,2094.0,3376.0,4228.0
392,82198.0,3035.0,80986.0,1593.0,2925.0,4087.0
393,237737.0,7885.0,235934.0,4158.0,7815.0,11322.0
393,257555.0,8476.0,233469.0,4248.0,7875.0,11111.0
393,230793.0,7775.0,233098.0,4088.0,8176.0,11693.0
393,260110.0,7936.0,233459.0,4077.0,7935.0,11111.0
393,237346.0,7715.0,235112.0,4249.0,26671.0,11532.0
393,234511.0,7915.0,231976.0,4068.0,7344.0,12354.0
393,234952.0,7654.0,252776.0,4038.0,7574.0,12845.0
393,233959.0,7505.0,231315.0,4038.0,8045.0,10720.0
393,236244.0,7585.0,258146.0,4068.0,7765.0,11202.0
393,235362.0,9688.0,234090.0,4057.0,7875.0,11152.0
394,241254.0,7996.0,236414.0,4128.0,8076.0,14938.0
394,257324.0,8176.0,237747.0,4128.0,8066.0,11001.0
394,239350.0,7555.0,240281.0,4108.0,7755.0,14117.0
394,252976.0,8006.0,247045.0,4158.0,8316.0,11322.0
394,238859.0,7764.0,235994.0,4128.0,8086.0,11141.0
394,258457.0,13586.0,236605.0,9959.0,7865.0,11182.0
394,241604.0,7544.0,254489.0,4148.0,8036.0,11282.0
394,239982.0,7865.0,236434.0,4138.0,8085.0,11141.0
394,239300.0,8266.0,254490.0,4128.0,8086.0,11702.0
394,239119.0,7835.0,235382.0,4118.0,7475.0,11252.0
395,247967.0,8296.0,247055.0,4148.0,7144.0,10941.0
395,269758.0,7675.0,245212.0,4158.0,7825.0,11302.0
395,242266.0,8016.0,245431.0,4208.0,7404.0,10951.0
395,278685.0,9879.0,247366.0,4158.0,7895.0,11202.0
395,247616.0,7785.0,264168.0,4188.0,7835.0,11132.0
395,249189.0,7825.0,247145.0,4188.0,15370.0,11783.0
395,248798.0,8146.0,263507.0,4178.0,7715.0,11492.0
395,249009.0,8276.0,245441.0,4148.0,7154.0,11352.0
395,267855.0,7835.0,245582.0,4158.0,7414.0,10831.0
395,248017.0,8627.0,248728.0,4158.0,7755.0,11081.0
396,243989.0,8466.0,240142.0,4208.0,8506.0,11542.0
396,243208.0,7935.0,259880.0,4178.0,8326.0,11683.0
396,240291.0,7845.0,237427.0,4148.0,8296.0,11652.0
396,240492.0,7886.0,256724.0,4148.0,8136.0,10961.0
396,238318.0,8416.0,235352.0,4127.0,7645.0,10881.0
396,238910.0,9859.0,235602.0,4138.0,7685.0,11181.0
396,238078.0,7604.0,239059.0,4138.0,8016.0,11212.0
396,257886.0,9088.0,240402.0,4148.0,7805.0,11202.0
396,240062.0,7655.0,237596.0,4148.0,8105.0,11171.0
396,256824.0,7895.0,239189.0,4148.0,7965.0,11431.0
397,241334.0,7795.0,237166.0,4158.0,7544.0,11132.0
397,239150.0,7655.0,261754.0,4157.0,7445.0,14317.0
397,240602.0,8026.0,248979.0,4188.0,7545.0,11292.0
397,242125.0,7915.0,241644.0,4208.0,8226.0,11783.0
397,242406.0,7825.0,244410.0,4218.0,8376.0,11693.0
397,264178.0,7795.0,236735.0,4178.0,7935.0,10931.0
397,241885.0,7575.0,232548.0,4268.0,7865.0,11322.0
397,263096.0,8497.0,236715.0,4128.0,8005.0,11352.0
397,240602.0,7765.0,238539.0,4138.0,8407.0,31270.0
397,245983.0,7835.0,236625.0,4188.0,7995.0,11172.0
398,244741.0,7915.0,241554.0,4118.0,7705.0,12654.0
398,244610.0,8166.0,259298.0,4148.0,7745.0,10771.0
398,244871.0,7634.0,241164.0,4128.0,7715.0,11552.0
398,264909.0,7775.0,242035.0,4158.0,7564.0,10981.0
398,246784.0,10501.0,241524.0,4108.0,9839.0,10911.0
398,265891.0,8236.0,241585.0,4118.0,8166.0,11021.0
398,245302.0,7995.0,241354.0,4138.0,8005.0,11262.0
398,248187.0,7614.0,240883.0,4107.0,7615.0,11161.0
398,243108.0,7574.0,262505.0,4108.0,7445.0,10991.0
398,245232.0,7484.0,240913.0,4108.0,8306.0,10661.0
399,260691.0,9148.0,238188.0,4138.0,8085.0,11422.0
399,239741.0,8025.0,237216.0,4138.0,8156.0,11311.0
399,258517.0,7675.0,233559.0,4068.0,8035.0,11663.0
399,236364.0,7674.0,233218.0,4088.0,8316.0,11482.0
399,261363.0,8266.0,235403.0,4138.0,8827.0,12133.0
399,237867.0,7655.0,233990.0,4088.0,7935.0,30989.0
399,238649.0,7585.0,234892.0,4108.0,7364.0,11362.0
399,232858.0,7945.0,250311.0,4118.0,7956.0,11642.0
399,237436.0,7675.0,234651.0,4128.0,8056.0,11051.0
399,236475.0,7825.0,251373.0,4118.0,7775.0,11232.0
400,231244.0,7644.0,246594.0,4008.0,7344.0,10841.0
400,231615.0,7384.0,228449.0,3998.0,8036.0,10771.0
400,250591.0,7434.0,228449.0,3998.0,9077.0,10640.0
400,234501.0,7574.0,228750.0,3998.0,11372.0,11081.0
400,250501.0,7564.0,227297.0,3988.0,18054.0,11512.0
400,232577.0,7604.0,228860.0,3988.0,7364.0,11211.0
400,253838.0,7875.0,228389.0,3988.0,7825.0,10741.0
400,231174.0,7785.0,229501.0,3977.0,7605.0,10861.0
400,254158.0,7615.0,231074.0,3977.0,7705.0,11001.0
400,232166.0,7544.0,228550.0,3958.0,8616.0,10811.0
401,230713.0,7655.0,244110.0,3958.0,7564.0,10921.0
401,242305.0,10861.0,232297.0,3977.0,10210.0,10651.0
401,234691.0,11162.0,249430.0,3977.0,7324.0,10881.0
401,237436.0,9208.0,231875.0,3978.0,9879.0,10840.0
401,234711.0,7434.0,254519.0,3978.0,7073.0,10330.0
401,234480.0,7415.0,234722.0,3987.0,7624.0,10360.0
401,235122.0,10630.0,250792.0,3978.0,8447.0,10490.0
401,242887.0,7655.0,234040.0,3958.0,7334.0,10800.0
401,257305.0,7634.0,232687.0,3977.0,7484.0,11081.0
401,235543.0,7815.0,232056.0,3957.0,7404.0,11322.0
402,234400.0,7264.0,232758.0,3958.0,7073.0,11722.0
402,252796.0,7384.0,232056.0,3947.0,7845.0,10430.0
402,1.765194e6,8336.0,229300.0,4308.0,8195.0,11162.0
402,233780.0,7684.0,247646.0,4018.0,7705.0,11192.0
402,231986.0,8005.0,229190.0,3998.0,7925.0,11051.0
402,232477.0,7664.0,246574.0,4018.0,8015.0,11322.0
402,234300.0,8416.0,226565.0,3977.0,8386.0,11271.0
402,229351.0,7675.0,247165.0,3957.0,9448.0,13626.0
402,229240.0,7734.0,226435.0,3967.0,7194.0,10971.0
402,229291.0,7714.0,242356.0,4929.0,7334.0,10771.0
403,75796.0,3156.0,74854.0,1693.0,2976.0,4188.0
403,76066.0,2765.0,74844.0,1473.0,2785.0,4278.0
403,75676.0,2855.0,74574.0,1453.0,2895.0,4028.0
403,92828.0,2665.0,75274.0,1452.0,2906.0,4188.0
403,75575.0,2736.0,74884.0,1463.0,3237.0,4028.0
403,75966.0,2995.0,74864.0,1453.0,2726.0,4268.0
403,76557.0,2735.0,74623.0,1452.0,3076.0,4108.0
403,75906.0,2765.0,74563.0,1442.0,2765.0,3908.0
403,76217.0,2695.0,92247.0,1453.0,2986.0,3927.0
403,76517.0,2915.0,75405.0,1453.0,3317.0,3887.0
404,67640.0,2455.0,66888.0,1363.0,2866.0,3576.0
404,67750.0,2475.0,67059.0,1342.0,2785.0,3717.0
404,67910.0,2565.0,67580.0,1332.0,2755.0,4198.0
404,67941.0,2535.0,86606.0,1333.0,2756.0,3557.0
404,67540.0,2555.0,66949.0,1333.0,3627.0,3947.0
404,67569.0,2715.0,67029.0,1312.0,2976.0,4027.0
404,67710.0,2625.0,66769.0,1343.0,2966.0,3627.0
404,67770.0,2515.0,66939.0,1323.0,2935.0,3707.0
404,68071.0,2525.0,67069.0,1312.0,3376.0,4098.0
404,68070.0,2695.0,66728.0,1333.0,2925.0,3748.0
405,62079.0,2484.0,60676.0,1212.0,2505.0,3738.0
405,61929.0,2264.0,60777.0,1213.0,2615.0,3266.0
405,61689.0,2284.0,61017.0,1212.0,2425.0,3176.0
405,62571.0,2504.0,61177.0,1202.0,2736.0,3777.0
405,61789.0,2374.0,60967.0,1212.0,2876.0,3336.0
405,61558.0,2485.0,60957.0,18616.0,2906.0,3277.0
405,61518.0,2224.0,61478.0,1223.0,2705.0,3347.0
405,61739.0,2354.0,60997.0,1222.0,2554.0,3497.0
405,61498.0,2255.0,61398.0,1213.0,3046.0,3287.0
405,61508.0,2224.0,60727.0,1222.0,2875.0,3356.0
406,63963.0,2424.0,62800.0,1292.0,2916.0,3407.0
406,64474.0,2395.0,80194.0,1283.0,2645.0,3416.0
406,64444.0,2384.0,62931.0,1293.0,2786.0,3647.0
406,64994.0,2445.0,63322.0,1302.0,2766.0,3517.0
406,64164.0,2435.0,62891.0,1282.0,2905.0,3446.0
406,64113.0,2696.0,62680.0,1263.0,2525.0,3537.0
406,63883.0,2324.0,63522.0,1283.0,2835.0,3466.0
406,63672.0,2324.0,63212.0,1293.0,2695.0,3377.0
406,82629.0,2345.0,65596.0,1273.0,2865.0,3627.0
406,63863.0,2274.0,63282.0,1263.0,2475.0,3386.0
407,56198.0,2114.0,56058.0,1152.0,2214.0,2996.0
407,57410.0,2144.0,55527.0,1162.0,2364.0,2946.0
407,56629.0,2134.0,55597.0,1163.0,2755.0,3005.0
407,56910.0,2224.0,55797.0,1163.0,2254.0,3346.0
407,73481.0,2154.0,55938.0,1172.0,2395.0,2996.0
407,56939.0,2074.0,55677.0,1142.0,2355.0,3307.0
407,56699.0,2405.0,55868.0,1172.0,2455.0,3307.0
407,57100.0,2134.0,56118.0,1153.0,2304.0,3326.0
407,57551.0,2275.0,57590.0,1162.0,2424.0,3156.0
407,57842.0,2064.0,56148.0,1172.0,2635.0,3206.0
408,56810.0,2294.0,72710.0,1142.0,2345.0,3096.0
408,56469.0,2054.0,55647.0,1152.0,2314.0,3206.0
408,56969.0,2044.0,55857.0,1132.0,2485.0,2986.0
408,57270.0,2134.0,55837.0,1132.0,2274.0,2996.0
408,56528.0,2124.0,56469.0,1122.0,2535.0,3116.0
408,56469.0,2154.0,56038.0,1142.0,2255.0,2925.0
408,56880.0,2044.0,56098.0,1152.0,2365.0,2965.0
408,56739.0,2064.0,55597.0,1142.0,2254.0,2965.0
408,73281.0,3217.0,57540.0,1413.0,2525.0,3136.0
408,58633.0,2104.0,56469.0,1132.0,2505.0,3387.0
409,52601.0,2064.0,51299.0,1072.0,2726.0,2846.0
409,52310.0,1974.0,51218.0,1072.0,2264.0,2705.0
409,52000.0,1993.0,51489.0,1052.0,2144.0,2695.0
409,52150.0,1974.0,51179.0,1062.0,2094.0,2725.0
409,52441.0,1954.0,51379.0,1072.0,2274.0,2786.0
409,70595.0,2144.0,51419.0,1052.0,2074.0,2766.0
409,52220.0,2104.0,51469.0,1062.0,2194.0,2945.0
409,52090.0,1974.0,51359.0,1062.0,2024.0,2785.0
409,52210.0,2034.0,51248.0,1052.0,2294.0,3898.0
409,52872.0,1924.0,51379.0,1062.0,2425.0,2645.0
410,53904.0,2124.0,51579.0,1082.0,2345.0,2936.0
410,54475.0,1974.0,53152.0,1092.0,2304.0,25058.0
410,54976.0,1944.0,53353.0,1082.0,2335.0,2815.0
410,54414.0,2094.0,53763.0,1093.0,2524.0,3076.0
410,53863.0,1973.0,53884.0,1082.0,2265.0,2916.0
410,54705.0,2024.0,53323.0,1062.0,2234.0,3085.0
410,54736.0,2094.0,53493.0,1092.0,2224.0,3056.0
410,53854.0,1933.0,53754.0,1072.0,2345.0,3667.0
410,54424.0,2034.0,53593.0,1092.0,2254.0,2766.0
410,54474.0,2735.0,71297.0,1082.0,2294.0,3217.0
411,57030.0,2235.0,55667.0,1142.0,2314.0,3207.0
411,56338.0,2084.0,55957.0,1142.0,2445.0,3126.0
411,56499.0,2084.0,55957.0,2295.0,2385.0,2855.0
411,56459.0,2275.0,55637.0,1122.0,2354.0,3146.0
411,56729.0,2014.0,55567.0,1122.0,2385.0,2986.0
411,56790.0,2064.0,55597.0,1123.0,2745.0,2896.0
411,74082.0,2515.0,56288.0,1202.0,2725.0,3337.0
411,56409.0,2264.0,55978.0,1142.0,2334.0,3757.0
411,56940.0,2164.0,55657.0,1132.0,2435.0,3177.0
411,56729.0,2125.0,55747.0,1132.0,2224.0,3447.0
412,58743.0,2314.0,58372.0,1162.0,2465.0,3216.0
412,58722.0,2124.0,58343.0,1172.0,2324.0,3066.0
412,58913.0,19668.0,58603.0,1183.0,2415.0,3387.0
412,58813.0,2224.0,58352.0,1172.0,2555.0,3517.0
412,58933.0,2145.0,58012.0,1152.0,2565.0,3527.0
412,59294.0,2174.0,58072.0,1172.0,2986.0,2965.0
412,59223.0,2835.0,58773.0,1182.0,2355.0,3156.0
412,58663.0,2334.0,58272.0,1162.0,2214.0,3496.0
412,60486.0,2655.0,57551.0,1423.0,2925.0,3176.0
412,58152.0,2225.0,57170.0,1192.0,2414.0,3066.0
413,55005.0,2124.0,71246.0,1142.0,2214.0,2966.0
413,54875.0,2114.0,54535.0,1142.0,2234.0,2966.0
413,54825.0,2064.0,54185.0,1142.0,2274.0,2975.0
413,55266.0,2124.0,54485.0,1142.0,2134.0,3296.0
413,55096.0,2054.0,54585.0,2315.0,2184.0,2825.0
413,54856.0,2104.0,54916.0,1132.0,2265.0,2966.0
413,55046.0,2084.0,54044.0,1132.0,2414.0,3176.0
413,55406.0,2154.0,54214.0,1133.0,2836.0,2986.0
413,72099.0,2164.0,54244.0,1142.0,2204.0,3116.0
413,57961.0,2114.0,53543.0,1132.0,2395.0,3186.0
414,56859.0,2175.0,56097.0,1172.0,2725.0,3066.0
414,56639.0,2295.0,56138.0,1143.0,2615.0,3086.0
414,57140.0,2164.0,56438.0,1132.0,2345.0,3036.0
414,57060.0,2174.0,56359.0,1142.0,2405.0,3035.0
414,56959.0,2234.0,75365.0,1162.0,2355.0,2976.0
414,56879.0,2495.0,61118.0,1142.0,2385.0,3086.0
414,56549.0,2084.0,55837.0,1142.0,2315.0,3076.0
414,56539.0,2054.0,55727.0,1173.0,2354.0,3256.0
414,57390.0,2194.0,56338.0,1142.0,2415.0,3166.0
414,56729.0,2164.0,56729.0,1152.0,2455.0,3096.0
415,56589.0,2495.0,55617.0,1182.0,2365.0,3266.0
415,73611.0,2184.0,55667.0,1172.0,2745.0,3046.0
415,56849.0,2475.0,60176.0,1162.0,2535.0,4318.0
415,56409.0,2265.0,55727.0,1152.0,2335.0,3066.0
415,56859.0,2224.0,55506.0,2375.0,2295.0,2955.0
415,56289.0,2284.0,55516.0,1152.0,2444.0,3026.0
415,56228.0,2205.0,55456.0,1163.0,2385.0,3076.0
415,56298.0,2194.0,55647.0,2375.0,2315.0,2936.0
415,56519.0,2315.0,72950.0,1152.0,2465.0,3025.0
415,56749.0,2164.0,60506.0,1152.0,2384.0,3086.0
416,56238.0,2154.0,55637.0,1172.0,2165.0,3226.0
416,55858.0,2174.0,55386.0,1162.0,2394.0,3026.0
416,55687.0,2275.0,55516.0,1173.0,2225.0,2865.0
416,56479.0,2234.0,54995.0,1153.0,2224.0,2886.0
416,55928.0,2114.0,55186.0,1162.0,2585.0,3507.0
416,73552.0,2114.0,57661.0,1332.0,2274.0,3868.0
416,57381.0,2425.0,55818.0,1142.0,2365.0,3046.0
416,55827.0,2164.0,55476.0,1162.0,2415.0,3337.0
416,55867.0,2054.0,55406.0,1152.0,2515.0,3196.0
416,56468.0,2174.0,55227.0,1142.0,2324.0,2976.0
417,58373.0,2104.0,57531.0,1182.0,2374.0,3637.0
417,76918.0,2154.0,57841.0,1163.0,2395.0,3156.0
417,63552.0,2264.0,57861.0,1183.0,2415.0,3337.0
417,57971.0,2114.0,57290.0,1162.0,2625.0,3327.0
417,57530.0,2104.0,57049.0,1162.0,2835.0,3437.0
417,58152.0,2194.0,57050.0,1183.0,2525.0,3227.0
417,58403.0,2124.0,57701.0,1173.0,2444.0,3156.0
417,58462.0,2124.0,57570.0,1162.0,2705.0,3286.0
417,57711.0,2194.0,77549.0,1162.0,2755.0,3216.0
417,57801.0,2264.0,60226.0,1172.0,2344.0,3396.0
418,59565.0,2305.0,58452.0,1213.0,2485.0,3697.0
418,59655.0,2124.0,59093.0,1202.0,2515.0,3326.0
418,60326.0,2205.0,58883.0,1203.0,2515.0,3166.0
418,60115.0,2184.0,58673.0,1192.0,2514.0,3296.0
418,59534.0,2145.0,76076.0,1192.0,2605.0,3186.0
418,59544.0,2285.0,67019.0,1203.0,2585.0,4869.0
418,59895.0,2284.0,59123.0,1202.0,2635.0,4038.0
418,59825.0,2244.0,59674.0,1202.0,2665.0,3297.0
418,59985.0,2244.0,58793.0,1202.0,2625.0,3286.0
418,59936.0,2234.0,58883.0,1202.0,2575.0,3447.0
419,82168.0,2355.0,64534.0,1312.0,2705.0,3847.0
419,66368.0,2395.0,64314.0,1322.0,2716.0,3797.0
419,65566.0,2345.0,64274.0,1303.0,2645.0,3356.0
419,65465.0,2264.0,64393.0,1302.0,2615.0,3516.0
419,65466.0,2315.0,64474.0,1302.0,2765.0,3466.0
419,65867.0,2384.0,64464.0,1303.0,2946.0,3637.0
419,65746.0,2374.0,64784.0,1293.0,2645.0,4278.0
419,66037.0,2365.0,64383.0,1313.0,2836.0,3486.0
419,65566.0,2415.0,65385.0,1312.0,2675.0,3406.0
419,65205.0,2504.0,64755.0,1302.0,3046.0,3457.0
420,70405.0,2555.0,69223.0,1353.0,2535.0,3687.0
420,70887.0,2585.0,69284.0,1352.0,2686.0,4018.0
420,87929.0,2515.0,69113.0,1372.0,2575.0,4008.0
420,70446.0,2555.0,69243.0,1362.0,2484.0,3587.0
420,70496.0,2766.0,69664.0,1362.0,2575.0,3687.0
420,70616.0,2595.0,68962.0,1372.0,2625.0,3547.0
420,70906.0,2705.0,69754.0,1363.0,2505.0,3748.0
420,70135.0,2505.0,68892.0,1373.0,2565.0,3597.0
420,88480.0,2555.0,70947.0,1383.0,2835.0,3848.0
420,71177.0,2595.0,70807.0,1372.0,2495.0,3547.0
421,70686.0,2645.0,69614.0,1362.0,3006.0,3546.0
421,70826.0,2434.0,67129.0,1362.0,2775.0,3848.0
421,70977.0,2745.0,69673.0,1353.0,3326.0,3737.0
421,88019.0,2544.0,67079.0,1362.0,3025.0,3797.0
421,70736.0,2635.0,69684.0,1363.0,2965.0,3747.0
421,71157.0,2675.0,69824.0,1353.0,3186.0,4418.0
421,70846.0,2515.0,69203.0,1373.0,2715.0,3637.0
421,70786.0,2775.0,69503.0,1352.0,2815.0,3577.0
421,70877.0,2705.0,69433.0,1362.0,3116.0,3928.0
421,90493.0,2565.0,69563.0,1353.0,2705.0,3516.0
422,70285.0,2485.0,69113.0,1393.0,2755.0,3527.0
422,70255.0,2555.0,69254.0,1393.0,2846.0,3547.0
422,70445.0,2686.0,69714.0,1383.0,3086.0,3887.0
422,70595.0,2435.0,69423.0,1383.0,3116.0,3748.0
422,93459.0,2625.0,69564.0,1383.0,3556.0,4018.0
422,76237.0,2695.0,69624.0,1382.0,3106.0,3577.0
422,72619.0,2565.0,69193.0,1362.0,2765.0,3797.0
422,70816.0,2565.0,69343.0,1373.0,3357.0,3547.0
422,70676.0,2646.0,69483.0,1382.0,2705.0,3697.0
422,70616.0,2685.0,69323.0,1373.0,2816.0,3627.0
423,71196.0,2495.0,69273.0,1382.0,2705.0,3586.0
423,70425.0,2425.0,69364.0,1363.0,2886.0,3457.0
423,68271.0,2635.0,69443.0,1372.0,3176.0,3688.0
423,70656.0,2615.0,69203.0,1383.0,2975.0,3797.0
423,70545.0,2635.0,69133.0,1363.0,3216.0,3447.0
423,87759.0,2806.0,69664.0,1372.0,2945.0,3838.0
423,70585.0,2605.0,69233.0,1372.0,2685.0,4790.0
423,71016.0,2425.0,66718.0,1362.0,3036.0,3417.0
423,70896.0,2755.0,69263.0,1363.0,2795.0,3957.0
423,70676.0,2535.0,69233.0,1373.0,2886.0,4188.0
424,83581.0,2434.0,64564.0,1282.0,2826.0,3617.0
424,65766.0,2465.0,64875.0,1272.0,3066.0,3527.0
424,66177.0,2384.0,64584.0,1273.0,2906.0,3587.0
424,66027.0,2394.0,64494.0,1272.0,2715.0,3547.0
424,66709.0,2364.0,64554.0,2685.0,2805.0,3467.0
424,65736.0,2254.0,65246.0,1282.0,2716.0,3577.0
424,65676.0,2254.0,81757.0,1282.0,2755.0,3647.0
